fecha,apertura,maximo,minimo,cierre,volumen,openint
"2014-07-31","","","","649","","0"
"2014-08-01","","","","701","","0"
"2014-08-04","","","","730","","0"
"2014-08-05","","","","724","","0"
"2014-08-06","","","","682","","0"
"2014-08-07","","","","696","","0"
"2014-08-08","","","","698","","0"
"2014-08-11","","","","694","","0"
"2014-08-12","","","","720","","0"
"2014-08-13","","","","744","","0"
"2014-08-14","","","","774","","0"
"2014-08-15","","","","801","","0"
"2014-08-18","","","","783","","0"
"2014-08-19","","","","764","","0"
"2014-08-20","","","","790","","0"
"2014-08-21","","","","813","","0"
"2014-08-22","","","","821","","0"
"2014-08-25","","","","820","","0"
"2014-08-26","","","","803","","0"
"2014-08-27","","","","806","","0"
"2014-08-28","","","","804","","0"
"2014-08-29","","","","808","","0"
"2014-09-02","","","","783","","0"
"2014-09-03","","","","749","","0"
"2014-09-04","","","","750","","0"
"2014-09-05","","","","753","","0"
"2014-09-08","","","","763","","0"
"2014-09-09","","","","753","","0"
"2014-09-10","","","","757","","0"
"2014-09-11","","","","731","","0"
"2014-09-12","","","","706","","0"
"2014-09-15","","","","711","","0"
"2014-09-16","","","","690","","0"
"2014-09-17","","","","698","","0"
"2014-09-18","","","","700","","0"
"2014-09-19","","","","699","","0"
"2014-09-22","","","","702","","0"
"2014-09-23","","","","700","","0"
"2014-09-24","","","","685","","0"
"2014-09-25","","","","686","","0"
"2014-09-26","","","","684","","0"
"2014-09-29","","","","693","","0"
"2014-09-30","","","","700","","0"
"2014-10-01","","","","753","","0"
"2014-10-02","","","","735","","0"
"2014-10-03","","","","738","","0"
"2014-10-06","","","","750","","0"
"2014-10-07","","","","768","","0"
"2014-10-08","","","","751","","0"
"2014-10-09","","","","754","","0"
"2014-10-10","","","","771","","0"
"2014-10-14","","","","798","","0"
"2014-10-15","","","","844","","0"
"2014-10-16","","","","833","","0"
"2014-10-17","","","","799","","0"
"2014-10-20","","","","792","","0"
"2014-10-21","","","","779","","0"
"2014-10-22","","","","762","","0"
"2014-10-23","","","","747","","0"
"2014-10-24","","","","745","","0"
"2014-10-27","","","","736","","0"
"2014-10-28","","","","722","","0"
"2014-10-29","","","","712","","0"
"2014-10-30","","","","713","","0"
"2014-10-31","","","","703","","0"
"2014-11-03","","","","682","","0"
"2014-11-04","","","","686","","0"
"2014-11-05","","","","674","","0"
"2014-11-06","","","","672","","0"
"2014-11-07","","","","663","","0"
"2014-11-10","","","","664","","0"
"2014-11-12","","","","658","","0"
"2014-11-13","","","","660","","0"
"2014-11-14","","","","664","","0"
"2014-11-17","","","","667","","0"
"2014-11-18","","","","671","","0"
"2014-11-19","","","","678","","0"
"2014-11-20","","","","683","","0"
"2014-11-21","","","","681","","0"
"2014-11-24","","","","680","","0"
"2014-11-25","","","","680","","0"
"2014-11-26","","","","687","","0"
"2014-11-28","","","","687","","0"
"2014-12-01","","","","698","","0"
"2014-12-02","","","","688","","0"
"2014-12-03","","","","700","","0"
"2014-12-04","","","","699","","0"
"2014-12-05","","","","707","","0"
"2014-12-08","","","","726","","0"
"2014-12-09","","","","743","","0"
"2014-12-10","","","","760","","0"
"2014-12-11","","","","751","","0"
"2014-12-12","","","","780","","0"
"2014-12-15","","","","804","","0"
"2014-12-16","","","","823","","0"
"2014-12-17","","","","800","","0"
"2014-12-18","","","","771","","0"
"2014-12-19","","","","770","","0"
"2014-12-22","","","","768","","0"
"2014-12-23","","","","759","","0"
"2014-12-24","","","","757","","0"
"2014-12-26","","","","728","","0"
"2014-12-29","","","","729","","0"
"2014-12-30","","","","717","","0"
"2014-12-31","","","","719","","0"
"2015-01-02","","","","726","","0"
"2015-01-05","","","","750","","0"
"2015-01-06","","","","766","","0"
"2015-01-07","","","","749","","0"
"2015-01-08","","","","734","","0"
"2015-01-09","","","","726","","0"
"2015-01-12","","","","736","","0"
"2015-01-13","","","","729","","0"
"2015-01-14","","","","730","","0"
"2015-01-15","","","","741","","0"
"2015-01-16","","","","731","","0"
"2015-01-20","","","","720","","0"
"2015-01-21","","","","720","","0"
"2015-01-22","","","","710","","0"
"2015-01-23","","","","726","","0"
"2015-01-26","","","","726","","0"
"2015-01-27","","","","724","","0"
"2015-01-28","","","","730","","0"
"2015-01-29","","","","728","","0"
"2015-01-30","","","","742","","0"
"2015-02-02","","","","739","","0"
"2015-02-03","","","","727","","0"
"2015-02-04","","","","728","","0"
"2015-02-05","","","","718","","0"
"2015-02-06","","","","709","","0"
"2015-02-09","","","","712","","0"
"2015-02-10","","","","712","","0"
"2015-02-11","","","","715","","0"
"2015-02-12","","","","720","","0"
"2015-02-13","","","","702","","0"
"2015-02-17","","","","686","","0"
"2015-02-18","","","","679","","0"
"2015-02-19","","","","668","","0"
"2015-02-20","","","","650","","0"
"2015-02-23","","","","626","","0"
"2015-02-24","","","","633","","0"
"2015-02-25","","","","635","","0"
"2015-02-26","","","","624","","0"
"2015-02-27","","","","618","","0"
"2015-03-02","","","","604","","0"
"2015-03-03","","","","597","","0"
"2015-03-04","","","","586","","0"
"2015-03-05","","","","581","","0"
"2015-03-06","","","","566","","0"
"2015-03-09","","","","561","","0"
"2015-03-10","","","","568","","0"
"2015-03-11","","","","581","","0"
"2015-03-12","","","","580","","0"
"2015-03-13","","","","584","","0"
"2015-03-16","","","","581","","0"
"2015-03-17","","","","586","","0"
"2015-03-18","","","","598","","0"
"2015-03-19","","","","598","","0"
"2015-03-20","","","","604","","0"
"2015-03-23","","","","602","","0"
"2015-03-24","","","","608","","0"
"2015-03-25","","","","608","","0"
"2015-03-26","","","","595","","0"
"2015-03-27","","","","612","","0"
"2015-03-30","","","","620","","0"
"2015-03-31","","","","629","","0"
"2015-04-01","","","","628","","0"
"2015-04-02","","","","618","","0"
"2015-04-03","","","","625","","0"
"2015-04-06","","","","610","","0"
"2015-04-07","","","","609","","0"
"2015-04-08","","","","588","","0"
"2015-04-09","","","","574","","0"
"2015-04-10","","","","568","","0"
"2015-04-13","","","","574","","0"
"2015-04-14","","","","583","","0"
"2015-04-15","","","","590","","0"
"2015-04-16","","","","602","","0"
"2015-04-17","","","","619","","0"
"2015-04-20","","","","617","","0"
"2015-04-21","","","","620","","0"
"2015-04-22","","","","617","","0"
"2015-04-23","","","","619","","0"
"2015-04-24","","","","616","","0"
"2015-04-27","","","","608","","0"
"2015-04-28","","","","603","","0"
"2015-04-29","","","","605","","0"
"2015-04-30","","","","603","","0"
"2015-05-01","","","","596","","0"
"2015-05-04","","","","593","","0"
"2015-05-05","","","","581","","0"
"2015-05-06","","","","581","","0"
"2015-05-07","","","","601","","0"
"2015-05-08","","","","610","","0"
"2015-05-11","","","","606","","0"
"2015-05-12","","","","616","","0"
"2015-05-13","","","","606","","0"
"2015-05-14","","","","615","","0"
"2015-05-15","","","","625","","0"
"2015-05-18","","","","599","","0"
"2015-05-19","","","","590","","0"
"2015-05-20","","","","579","","0"
"2015-05-21","","","","578","","0"
"2015-05-22","","","","576","","0"
"2015-05-26","","","","588","","0"
"2015-05-27","","","","589","","0"
"2015-05-28","","","","594","","0"
"2015-05-29","","","","601","","0"
"2015-06-01","","","","596","","0"
"2015-06-02","","","","576","","0"
"2015-06-03","","","","557","","0"
"2015-06-04","","","","566","","0"
"2015-06-05","","","","555","","0"
"2015-06-08","","","","559","","0"
"2015-06-09","","","","566","","0"
"2015-06-10","","","","567","","0"
"2015-06-11","","","","572","","0"
"2015-06-12","","","","573","","0"
"2015-06-15","","","","580","","0"
"2015-06-16","","","","588","","0"
"2015-06-17","","","","621","","0"
"2015-06-18","","","","629","","0"
"2015-06-19","","","","652","","0"
"2015-06-22","","","","627","","0"
"2015-06-23","","","","614","","0"
"2015-06-24","","","","621","","0"
"2015-06-25","","","","595","","0"
"2015-06-26","","","","589","","0"
"2015-06-29","","","","617","","0"
"2015-06-30","","","","631","","0"
"2015-07-01","","","","624","","0"
"2015-07-02","","","","619","","0"
"2015-07-06","","","","625","","0"
"2015-07-07","","","","625","","0"
"2015-07-08","","","","635","","0"
"2015-07-09","","","","618","","0"
"2015-07-10","","","","595","","0"
"2015-07-13","","","","597","","0"
"2015-07-14","","","","591","","0"
"2015-07-15","","","","577","","0"
"2015-07-16","","","","581","","0"
"2015-07-17","","","","585","","0"
"2015-07-20","","","","582","","0"
"2015-07-21","","","","585","","0"
"2015-07-22","","","","589","","0"
"2015-07-23","","","","591","","0"
"2015-07-24","","","","597","","0"
"2015-07-27","","","","612","","0"
"2015-07-28","","","","610","","0"
"2015-07-29","","","","606","","0"
"2015-07-30","","","","609","","0"
"2015-07-31","","","","615","","0"
"2015-08-03","","","","627","","0"
"2015-08-04","","","","608","","0"
"2015-08-05","","","","583","","0"
"2015-08-06","","","","586","","0"
"2015-08-07","","","","592","","0"
"2015-08-10","","","","572","","0"
"2015-08-11","","","","590","","0"
"2015-08-12","","","","581","","0"
"2015-08-13","","","","580","","0"
"2015-08-14","","","","574","","0"
"2015-08-17","","","","571","","0"
"2015-08-18","","","","565","","0"
"2015-08-19","","","","572","","0"
"2015-08-20","","","","580","","0"
"2015-08-21","","","","593","","0"
"2015-08-24","","","","621","","0"
"2015-08-25","","","","608","","0"
"2015-08-26","","","","612","","0"
"2015-08-27","","","","599","","0"
"2015-08-28","","","","591","","0"
"2015-08-31","","","","584","","0"
"2015-09-01","","","","590","","0"
"2015-09-02","","","","579","","0"
"2015-09-03","","","","567","","0"
"2015-09-04","","","","561","","0"
"2015-09-08","","","","542","","0"
"2015-09-09","","","","538","","0"
"2015-09-10","","","","527","","0"
"2015-09-11","","","","531","","0"
"2015-09-14","","","","540","","0"
"2015-09-15","","","","529","","0"
"2015-09-16","","","","537","","0"
"2015-09-17","","","","542","","0"
"2015-09-18","","","","553","","0"
"2015-09-21","","","","546","","0"
"2015-09-22","","","","568","","0"
"2015-09-23","","","","580","","0"
"2015-09-24","","","","595","","0"
"2015-09-25","","","","575","","0"
"2015-09-28","","","","598","","0"
"2015-09-29","","","","601","","0"
"2015-09-30","","","","591","","0"
"2015-10-01","","","","589","","0"
"2015-10-02","","","","596","","0"
"2015-10-05","","","","584","","0"
"2015-10-06","","","","584","","0"
"2015-10-07","","","","579","","0"
"2015-10-08","","","","577","","0"
"2015-10-09","","","","572","","0"
"2015-10-13","","","","584","","0"
"2015-10-14","","","","588","","0"
"2015-10-15","","","","576","","0"
"2015-10-16","","","","558","","0"
"2015-10-19","","","","554","","0"
"2015-10-20","","","","555","","0"
"2015-10-21","","","","557","","0"
"2015-10-22","","","","553","","0"
"2015-10-23","","","","542","","0"
"2015-10-26","","","","519","","0"
"2015-10-27","","","","520","","0"
"2015-10-28","","","","495","","0"
"2015-10-29","","","","485","","0"
"2015-10-30","","","","489","","0"
"2015-11-02","","","","490","","0"
"2015-11-03","","","","484","","0"
"2015-11-04","","","","498","","0"
"2015-11-05","","","","504","","0"
"2015-11-06","","","","499","","0"
"2015-11-09","","","","495","","0"
"2015-11-10","","","","482","","0"
"2015-11-12","","","","486","","0"
"2015-11-13","","","","496","","0"
"2015-11-16","","","","485","","0"
"2015-11-17","","","","481","","0"
"2015-11-18","","","","471","","0"
"2015-11-19","","","","475","","0"
"2015-11-20","","","","470","","0"
"2015-11-23","","","","466","","0"
"2015-11-24","","","","485","","0"
"2015-11-25","","","","490","","0"
"2015-11-27","","","","491","","0"
"2015-11-30","","","","487","","0"
"2015-12-01","","","","496","","0"
"2015-12-02","","","","499","","0"
"2015-12-03","","","","494","","0"
"2015-12-04","","","","500","","0"
"2015-12-07","","","","500","","0"
"2015-12-08","","","","498","","0"
"2015-12-09","","","","495","","0"
"2015-12-10","","","","480","","0"
"2015-12-11","","","","490","","0"
"2015-12-14","","","","500","","0"
"2015-12-15","","","","487","","0"
"2015-12-16","","","","482","","0"
"2015-12-17","","","","475","","0"
"2015-12-18","","","","485","","0"
"2015-12-21","","","","478","","0"
"2015-12-22","","","","475","","0"
"2015-12-23","","","","465","","0"
"2015-12-24","","","","468","","0"
"2015-12-28","","","","444","","0"
"2015-12-29","","","","435","","0"
"2015-12-30","","","","435","","0"
"2015-12-31","","","","438","","0"
"2016-01-04","","","","447","","0"
"2016-01-05","","","","437","","0"
"2016-01-06","","","","448","","0"
"2016-01-07","","","","453","","0"
"2016-01-08","","","","455","","0"
"2016-01-11","","","","455","","0"
"2016-01-12","","","","463","","0"
"2016-01-13","","","","481","","0"
"2016-01-14","","","","483","","0"
"2016-01-15","","","","498","","0"
"2016-01-19","","","","501","","0"
"2016-01-20","","","","524","","0"
"2016-01-21","","","","525","","0"
"2016-01-22","","","","515","","0"
"2016-01-25","","","","515","","0"
"2016-01-26","","","","513","","0"
"2016-01-27","","","","510","","0"
"2016-01-28","","","","507","","0"
"2016-01-29","","","","502","","0"
"2016-02-01","","","","488","","0"
"2016-02-02","","","","487","","0"
"2016-02-03","","","","474","","0"
"2016-02-04","","","","472","","0"
"2016-02-05","","","","471","","0"
"2016-02-08","","","","474","","0"
"2016-02-09","","","","482","","0"
"2016-02-10","","","","487","","0"
"2016-02-11","","","","502","","0"
"2016-02-12","","","","477","","0"
"2016-02-16","","","","468","","0"
"2016-02-17","","","","458","","0"
"2016-02-18","","","","461","","0"
"2016-02-19","","","","463","","0"
"2016-02-22","","","","453","","0"
"2016-02-23","","","","456","","0"
"2016-02-24","","","","459","","0"
"2016-02-25","","","","461","","0"
"2016-02-26","","","","461","","0"
"2016-02-29","","","","465","","0"
"2016-03-01","","","","454","","0"
"2016-03-02","","","","455","","0"
"2016-03-03","","","","484","","0"
"2016-03-04","","","","459","","0"
"2016-03-07","","","","457","","0"
"2016-03-08","","","","464","","0"
"2016-03-09","","","","457","","0"
"2016-03-10","","","","455","","0"
"2016-03-11","","","","437","","0"
"2016-03-14","","","","437","","0"
"2016-03-15","","","","447","","0"
"2016-03-16","","","","448","","0"
"2016-03-17","","","","440","","0"
"2016-03-18","","","","444","","0"
"2016-03-21","","","","437","","0"
"2016-03-22","","","","437","","0"
"2016-03-23","","","","448","","0"
"2016-03-24","","","","459","","0"
"2016-03-28","","","","450","","0"
"2016-03-29","","","","451","","0"
"2016-03-30","","","","438","","0"
"2016-03-31","","","","444","","0"
"2016-04-01","","","","443","","0"
"2016-04-04","","","","442","","0"
"2016-04-05","","","","449","","0"
"2016-04-06","","","","442","","0"
"2016-04-07","","","","453","","0"
"2016-04-08","","","","450","","0"
"2016-04-11","","","","443","","0"
"2016-04-12","","","","432","","0"
"2016-04-13","","","","419","","0"
"2016-04-14","","","","413","","0"
"2016-04-15","","","","416","","0"
"2016-04-18","","","","403","","0"
"2016-04-19","","","","388","","0"
"2016-04-20","","","","380","","0"
"2016-04-21","","","","379","","0"
"2016-04-22","","","","382","","0"
"2016-04-25","","","","391","","0"
"2016-04-26","","","","383","","0"
"2016-04-27","","","","526","","0"
"2016-04-28","","","","541","","0"
"2016-04-29","","","","544","","0"
"2016-05-02","","","","538","","0"
"2016-05-03","","","","550","","0"
"2016-05-04","","","","558","","0"
"2016-05-05","","","","569","","0"
"2016-05-06","","","","559","","0"
"2016-05-09","","","","565","","0"
"2016-05-10","","","","566","","0"
"2016-05-11","","","","567","","0"
"2016-05-12","","","","564","","0"
"2016-05-13","","","","557","","0"
"2016-05-16","","","","544","","0"
"2016-05-17","","","","542","","0"
"2016-05-18","","","","535","","0"
"2016-05-19","","","","548","","0"
"2016-05-20","","","","545","","0"
"2016-05-23","","","","543","","0"
"2016-05-24","","","","538","","0"
"2016-05-25","","","","529","","0"
"2016-05-26","","","","526","","0"
"2016-05-27","","","","520","","0"
"2016-05-31","","","","500","","0"
"2016-06-01","","","","488","","0"
"2016-06-02","","","","501","","0"
"2016-06-03","","","","502","","0"
"2016-06-06","","","","491","","0"
"2016-06-07","","","","489","","0"
"2016-06-08","","","","500","","0"
"2016-06-09","","","","504","","0"
"2016-06-10","","","","513","","0"
"2016-06-13","","","","520","","0"
"2016-06-14","","","","521","","0"
"2016-06-15","","","","510","","0"
"2016-06-16","","","","511","","0"
"2016-06-17","","","","510","","0"
"2016-06-20","","","","494","","0"
"2016-06-21","","","","490","","0"
"2016-06-22","","","","482","","0"
"2016-06-23","","","","471","","0"
"2016-06-24","","","","498","","0"
"2016-06-27","","","","515","","0"
"2016-06-28","","","","506","","0"
"2016-06-29","","","","492","","0"
"2016-06-30","","","","495","","0"
"2016-07-01","","","","488","","0"
"2016-07-05","","","","504","","0"
"2016-07-06","","","","506","","0"
"2016-07-07","","","","512","","0"
"2016-07-08","","","","504","","0"
"2016-07-11","","","","494","","0"
"2016-07-12","","","","483","","0"
"2016-07-13","","","","483","","0"
"2016-07-14","","","","478","","0"
"2016-07-15","","","","475","","0"
"2016-07-18","","","","475","","0"
"2016-07-19","","","","477","","0"
"2016-07-20","","","","475","","0"
"2016-07-21","","","","479","","0"
"2016-07-22","","","","476","","0"
"2016-07-25","","","","480","","0"
"2016-07-26","","","","488","","0"
"2016-07-27","","","","499","","0"
"2016-07-28","","","","497","","0"
"2016-07-29","","","","496","","0"
"2016-08-01","","","","497","","0"
"2016-08-02","","","","500","","0"
"2016-08-03","","","","492","","0"
"2016-08-04","","","","488","","0"
"2016-08-05","","","","480","","0"
"2016-08-08","","","","476","","0"
"2016-08-09","","","","471","","0"
"2016-08-10","","","","464","","0"
"2016-08-11","","","","455","","0"
"2016-08-12","","","","448","","0"
"2016-08-15","","","","442","","0"
"2016-08-16","","","","433","","0"
"2016-08-17","","","","439","","0"
"2016-08-18","","","","444","","0"
"2016-08-19","","","","447","","0"
"2016-08-22","","","","459","","0"
"2016-08-23","","","","451","","0"
"2016-08-24","","","","461","","0"
"2016-08-25","","","","461","","0"
"2016-08-26","","","","449","","0"
"2016-08-29","","","","450","","0"
"2016-08-30","","","","449","","0"
"2016-08-31","","","","455","","0"
"2016-09-01","","","","459","","0"
"2016-09-02","","","","449","","0"
"2016-09-06","","","","446","","0"
"2016-09-07","","","","439","","0"
"2016-09-08","","","","436","","0"
"2016-09-09","","","","451","","0"
"2016-09-12","","","","447","","0"
"2016-09-13","","","","461","","0"
"2016-09-14","","","","471","","0"
"2016-09-15","","","","462","","0"
"2016-09-16","","","","463","","0"
"2016-09-19","","","","456","","0"
"2016-09-20","","","","448","","0"
"2016-09-21","","","","430","","0"
"2016-09-22","","","","430","","0"
"2016-09-23","","","","439","","0"
"2016-09-26","","","","447","","0"
"2016-09-27","","","","448","","0"
"2016-09-28","","","","439","","0"
"2016-09-29","","","","447","","0"
"2016-09-30","","","","441","","0"
"2016-10-03","","","","438","","0"
"2016-10-04","","","","437","","0"
"2016-10-05","","","","438","","0"
"2016-10-06","","","","450","","0"
"2016-10-07","","","","453","","0"
"2016-10-11","","","","455","","0"
"2016-10-12","","","","451","","0"
"2016-10-13","","","","450","","0"
"2016-10-14","","","","456","","0"
"2016-10-17","","","","466","","0"
"2016-10-18","","","","463","","0"
"2016-10-19","","","","453","","0"
"2016-10-20","","","","448","","0"
"2016-10-21","","","","441","","0"
"2016-10-24","","","","442","","0"
"2016-10-25","","","","447","","0"
"2016-10-26","","","","448","","0"
"2016-10-27","","","","453","","0"
"2016-10-28","","","","451","","0"
"2016-10-31","","","","452","","0"
"2016-11-01","","","","462","","0"
"2016-11-02","","","","469","","0"
"2016-11-03","","","","460","","0"
"2016-11-04","","","","461","","0"
"2016-11-07","","","","445","","0"
"2016-11-08","","","","438","","0"
"2016-11-09","","","","440","","0"
"2016-11-10","","","","476","","0"
"2016-11-14","","","","505","","0"
"2016-11-15","","","","491","","0"
"2016-11-16","","","","488","","0"
"2016-11-17","","","","490","","0"
"2016-11-18","","","","489","","0"
"2016-11-21","","","","490","","0"
"2016-11-22","","","","487","","0"
"2016-11-23","","","","490","","0"
"2016-11-25","","","","491","","0"
"2016-11-28","","","","490","","0"
"2016-11-29","","","","498","","0"
"2016-11-30","","","","515","","0"
"2016-12-01","","","","529","","0"
"2016-12-02","","","","528","","0"
"2016-12-05","","","","524","","0"
"2016-12-06","","","","499","","0"
"2016-12-07","","","","486","","0"
"2016-12-08","","","","489","","0"
"2016-12-09","","","","490","","0"
"2016-12-12","","","","513","","0"
"2016-12-13","","","","512","","0"
"2016-12-14","","","","512","","0"
"2016-12-15","","","","515","","0"
"2016-12-16","","","","512","","0"
"2016-12-19","","","","506","","0"
"2016-12-20","","","","497","","0"
"2016-12-21","","","","489","","0"
"2016-12-22","","","","487","","0"
"2016-12-23","","","","477","","0"
"2016-12-27","","","","455","","0"
"2016-12-28","","","","448","","0"
"2016-12-29","","","","453","","0"
"2016-12-30","","","","455","","0"
"2017-01-03","","","","474","","0"
"2017-01-04","","","","477","","0"
"2017-01-05","","","","475","","0"
"2017-01-06","","","","468","","0"
"2017-01-09","","","","470","","0"
"2017-01-10","","","","482","","0"
"2017-01-11","","","","483","","0"
"2017-01-12","","","","473","","0"
"2017-01-13","","","","453","","0"
"2017-01-17","","","","455","","0"
"2017-01-18","","","","459","","0"
"2017-01-19","","","","461","","0"
"2017-01-20","","","","462","","0"
"2017-01-23","","","","469","","0"
"2017-01-24","","","","464","","0"
"2017-01-25","","","","463","","0"
"2017-01-26","","","","463","","0"
"2017-01-27","","","","457","","0"
"2017-01-30","","","","469","","0"
"2017-01-31","","","","469","","0"
"2017-02-01","","","","461","","0"
"2017-02-02","","","","448","","0"
"2017-02-03","","","","440","","0"
"2017-02-06","","","","443","","0"
"2017-02-07","","","","458","","0"
"2017-02-08","","","","460","","0"
"2017-02-09","","","","456","","0"
"2017-02-10","","","","446","","0"
"2017-02-13","","","","441","","0"
"2017-02-14","","","","442","","0"
"2017-02-15","","","","448","","0"
"2017-02-16","","","","459","","0"
"2017-02-17","","","","460","","0"
"2017-02-21","","","","456","","0"
"2017-02-22","","","","456","","0"
"2017-02-23","","","","458","","0"
"2017-02-24","","","","466","","0"
"2017-02-27","","","","469","","0"
"2017-02-28","","","","458","","0"
"2017-03-01","","","","446","","0"
"2017-03-02","","","","444","","0"
"2017-03-03","","","","438","","0"
"2017-03-06","","","","439","","0"
"2017-03-07","","","","434","","0"
"2017-03-08","","","","445","","0"
"2017-03-09","","","","448","","0"
"2017-03-10","","","","444","","0"
"2017-03-13","","","","449","","0"
"2017-03-14","","","","455","","0"
"2017-03-15","","","","444","","0"
"2017-03-16","","","","441","","0"
"2017-03-17","","","","436","","0"
"2017-03-20","","","","436","","0"
"2017-03-21","","","","445","","0"
"2017-03-22","","","","450","","0"
"2017-03-23","","","","448","","0"
"2017-03-24","","","","446","","0"
"2017-03-27","","","","452","","0"
"2017-03-28","","","","448","","0"
"2017-03-29","","","","443","","0"
"2017-03-30","","","","440","","0"
"2017-03-31","","","","442","","0"
"2017-04-03","","","","445","","0"
"2017-04-04","","","","437","","0"
"2017-04-05","","","","429","","0"
"2017-04-06","","","","430","","0"
"2017-04-07","","","","427","","0"
"2017-04-10","","","","426","","0"
"2017-04-11","","","","429","","0"
"2017-04-12","","","","434","","0"
"2017-04-13","","","","433","","0"
"2017-04-17","","","","429","","0"
"2017-04-18","","","","431","","0"
"2017-04-19","","","","423","","0"
"2017-04-20","","","","417","","0"
"2017-04-21","","","","415","","0"
"2017-04-24","","","","404","","0"
"2017-04-25","","","","398","","0"
"2017-04-26","","","","408","","0"
"2017-04-27","","","","408","","0"
"2017-04-28","","","","405","","0"
"2017-05-01","","","","401","","0"
"2017-05-02","","","","395","","0"
"2017-05-03","","","","395","","0"
"2017-05-04","","","","396","","0"
"2017-05-05","","","","398","","0"
"2017-05-08","","","","398","","0"
"2017-05-09","","","","402","","0"
"2017-05-10","","","","395","","0"
"2017-05-11","","","","396","","0"
"2017-05-12","","","","397","","0"
"2017-05-15","","","","391","","0"
"2017-05-16","","","","395","","0"
"2017-05-17","","","","410","","0"
"2017-05-18","","","","422","","0"
"2017-05-19","","","","413","","0"
"2017-05-22","","","","417","","0"
"2017-05-23","","","","411","","0"
"2017-05-24","","","","405","","0"
"2017-05-25","","","","410","","0"
"2017-05-26","","","","408","","0"
"2017-05-30","","","","406","","0"
"2017-05-31","","","","407","","0"
"2017-06-01","","","","402","","0"
"2017-06-02","","","","398","","0"
"2017-06-05","","","","397","","0"
"2017-06-06","","","","395","","0"
"2017-06-07","","","","396","","0"
"2017-06-08","","","","395","","0"
"2017-06-09","","","","397","","0"
"2017-06-12","","","","399","","0"
"2017-06-13","","","","396","","0"
"2017-06-14","","","","399","","0"
"2017-06-15","","","","404","","0"
"2017-06-16","","","","407","","0"
"2017-06-19","","","","411","","0"
"2017-06-20","","","","426","","0"
"2017-06-21","","","","431","","0"
"2017-06-22","","","","423","","0"
"2017-06-23","","","","419","","0"
"2017-06-26","","","","414","","0"
"2017-06-27","","","","421","","0"
"2017-06-28","","","","424","","0"
"2017-06-29","","","","435","","0"
"2017-06-30","","","","432","","0"
"2017-07-03","","","","430","","0"
"2017-07-05","","","","436","","0"
"2017-07-06","","","","445","","0"
"2017-07-07","","","","443","","0"
"2017-07-10","","","","435","","0"
"2017-07-11","","","","433","","0"
"2017-07-12","","","","430","","0"
"2017-07-13","","","","429","","0"
"2017-07-14","","","","426","","0"
"2017-07-17","","","","425","","0"
"2017-07-18","","","","435","","0"
"2017-07-19","","","","436","","0"
"2017-07-20","","","","437","","0"
"2017-07-21","","","","440","","0"
"2017-07-24","","","","444","","0"
"2017-07-25","","","","442","","0"
"2017-07-26","","","","436","","0"
"2017-07-27","","","","433","","0"
"2017-07-28","","","","440","","0"
"2017-07-31","","","","448","","0"
"2017-08-01","","","","449","","0"
"2017-08-02","","","","451","","0"
"2017-08-03","","","","454","","0"
"2017-08-04","","","","455","","0"
"2017-08-07","","","","456","","0"
"2017-08-08","","","","448","","0"
"2017-08-09","","","","453","","0"
"2017-08-10","","","","461","","0"
"2017-08-11","","","","452","","0"
"2017-08-14","","","","426","","0"
"2017-08-15","","","","417","","0"
"2017-08-16","","","","414","","0"
"2017-08-17","","","","424","","0"
"2017-08-18","","","","418","","0"
"2017-08-21","","","","420","","0"
"2017-08-22","","","","417","","0"
"2017-08-23","","","","416","","0"
"2017-08-24","","","","412","","0"
"2017-08-25","","","","404","","0"
"2017-08-28","","","","404","","0"
"2017-08-29","","","","404","","0"
"2017-08-30","","","","396","","0"
"2017-08-31","","","","402","","0"
"2017-09-01","","","","397","","0"
"2017-09-05","","","","403","","0"
"2017-09-06","","","","402","","0"
"2017-09-07","","","","402","","0"
"2017-09-08","","","","400","","0"
"2017-09-11","","","","395","","0"
"2017-09-12","","","","394","","0"
"2017-09-13","","","","384","","0"
"2017-09-14","","","","385","","0"
"2017-09-15","","","","383","","0"
"2017-09-18","","","","380","","0"
"2017-09-19","","","","381","","0"
"2017-09-20","","","","380","","0"
"2017-09-21","","","","381","","0"
"2017-09-22","","","","379","","0"
"2017-09-25","","","","386","","0"
"2017-09-26","","","","387","","0"
"2017-09-27","","","","389","","0"
"2017-09-28","","","","384","","0"
"2017-09-29","","","","377","","0"
"2017-10-02","","","","377","","0"
"2017-10-03","","","","374","","0"
"2017-10-04","","","","371","","0"
"2017-10-05","","","","368","","0"
"2017-10-06","","","","371","","0"
"2017-10-10","","","","372","","0"
"2017-10-11","","","","367","","0"
"2017-10-12","","","","363","","0"
"2017-10-13","","","","358","","0"
"2017-10-16","","","","355","","0"
"2017-10-17","","","","353","","0"
"2017-10-18","","","","352","","0"
"2017-10-19","","","","359","","0"
"2017-10-20","","","","358","","0"
"2017-10-23","","","","351","","0"
"2017-10-24","","","","357","","0"
"2017-10-25","","","","358","","0"
"2017-10-26","","","","369","","0"
"2017-10-27","","","","363","","0"
"2017-10-30","","","","353","","0"
"2017-10-31","","","","361","","0"
"2017-11-01","","","","365","","0"
"2017-11-02","","","","361","","0"
"2017-11-03","","","","368","","0"
"2017-11-06","","","","374","","0"
"2017-11-07","","","","384","","0"
"2017-11-08","","","","383","","0"
